Name: CCTV-1, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://175.10.230.91:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 272 ms, Speed: 0.31 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://124.228.161.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/wh7f454c46tw201699374_-1286689762/ott.mobaibox.com/PLTV/3/224/3221228312/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw2172536660_1354602564/ott.mobaibox.com/PLTV/3/224/3221227399/index.m3u8?icpid=3&RTS=1674386582&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3#http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw2917484419_-1632335828/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8?icpid=3&RTS=1668597711&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3#http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225966/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#https://live.v1.mk/api/bestv.php?id=gdwshd8m/8000000$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.138.128.226:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2555 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://219.145.93.74:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 264 ms, Speed: 0.44 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8#http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8#http://1.24.190.98:10080/hls/79/index.m3u8#http://1.30.18.218:20080/hls/59/index.m3u8#http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0#http://59.44.102.18:8888/newlive/live/hls/38/live.m3u8#http://59.48.75.130:3052/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0#http://60.208.104.234:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.160.17.2:59902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.208.11.27:88/hls/30/index.m3u8#http://118.248.216.78:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.62.36.174:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0#http://171.108.239.80:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.94.1.118:8801/tsfile/live/0125_1.m3u8#http://183.94.1.118:8801/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://219.159.147.195:9901/tsfile/live/1018_1.m3u8?key=txiptv#http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.151.51.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://22725y284r.yicp.fun:9902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://fangke.blueswords.com:9901/tsfile/live/0142_1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://120.197.43.179:9901/tsfile/live/0018_1.m3u8$订阅源, Date: None, Delay: 252 ms, Speed: 0.15 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8#http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8#http://1.24.190.98:10080/hls/79/index.m3u8#http://1.30.18.218:20080/hls/59/index.m3u8#http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0#http://59.44.102.18:8888/newlive/live/hls/38/live.m3u8#http://59.48.75.130:3052/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0#http://60.208.104.234:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.160.17.2:59902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.208.11.27:88/hls/30/index.m3u8#http://118.248.216.78:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.62.36.174:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0#http://171.108.239.80:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.94.1.118:8801/tsfile/live/0125_1.m3u8#http://183.94.1.118:8801/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://219.159.147.195:9901/tsfile/live/1018_1.m3u8?key=txiptv#http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.151.51.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://22725y284r.yicp.fun:9902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0#http://fangke.blueswords.com:9901/tsfile/live/0142_1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225966/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/6000000001000031076/index.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://110.53.218.182:9902/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 845 ms, Speed: 0.00 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://119.36.148.115:59901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.20 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_48.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 3012 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://171.14.89.182:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://175.10.230.91:8081/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 272 ms, Speed: 0.31 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://58.220.219.14:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1012 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://60.187.244.54:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 256 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1012 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://219.145.93.74:9999/tsfile/live/1006_1.m3u8$订阅源, Date: None, Delay: 264 ms, Speed: 0.44 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.150.67.62:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 267 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.150.67.62:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://1.199.235.116:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1436 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://zy.otioi.cn/live/place.php?id=gdws$订阅源, Date: None, Delay: 518 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://116.117.106.240:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 231 ms, Speed: 0.01 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://[2409:8087:74d1:22::4]:6410/270000001128/9900000520/index.m3u8?channel-id=newtv&Ace$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://58.221.214.82:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 528 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://60.210.100.54:352/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 533 ms, Speed: 0.29 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://zy.otioi.cn/cs/cqyx.php?token=&id=gdws$订阅源, Date: None, Delay: 518 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://116.9.204.242:9901/tsfile/live/0125_2.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://123.166.61.70:8003/hls/21/index.m3u8$订阅源, Date: None, Delay: 288 ms, Speed: 0.28 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.156.228.12:8154/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 234 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://183.66.13.82:60033/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 271 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://14.212.185.71:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Delay: 243 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://220.249.114.102:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 209 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://139.129.231.228:3529/rtp/239.21.1.92:5002$山东电信组播源, Date: 2024-02-06, Delay: 214 ms, Speed: 0.12 M/s, Resolution: None
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 292 ms, Speed: 1.64 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://110.7.128.156:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.06 M/s, Resolution: None
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 292 ms, Speed: 1.64 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://116.117.104.39:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 262 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://121.19.134.222:808/tsfile/live/1028_1.m3u8$订阅源, Date: None, Delay: 218 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://111.14.181.15:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 800 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://121.19.134.222:808/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 218 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://60.208.61.2:352/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 756 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://220.249.114.102:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 209 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://110.7.130.134:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1751 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://113.57.20.158:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 268 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://123.129.70.178:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 264 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://111.14.181.15:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 800 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://110.7.129.204:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 430 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://111.61.236.247:9081/hls/43/index.m3u8$订阅源, Date: None, Delay: 314 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://110.7.130.51:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://110.7.130.44:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 286 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://101.74.30.7:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 217 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://59.173.243.210:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 263 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://59.173.243.210:9901/tsfile/live/1017_1.m3u8$订阅源, Date: None, Delay: 263 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://113.57.93.165:9900/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 211 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://110.7.129.116:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1048 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://123.138.22.30:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 253 ms, Speed: 0.18 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://123.138.22.30:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.18 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 218 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 2441 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://183.66.15.146:60901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.42 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 218 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 218 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://101.66.198.117:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 1291 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://60.12.183.46:9901/tsfile/live/0107_1.m3u8$订阅源, Date: None, Delay: 2196 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://223.166.234.9:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 787 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://221.2.148.205:8154/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 213 ms, Speed: 0.17 M/s, Resolution: None
Name: 广东卫视, URL: http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 2196 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://223.105.252.8/PLTV/4/224/3221227445/index.m3u8$订阅源, Date: None, Delay: 3393 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://110.7.130.91:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 237 ms, Speed: 0.05 M/s, Resolution: None
Name: 广东卫视, URL: http://101.66.198.49:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 228 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://221.2.148.205:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 213 ms, Speed: 0.17 M/s, Resolution: None
Name: 广东卫视, URL: http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=2310031483208039305$订阅源, Date: None, Delay: 246 ms, Speed: 2.83 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://221.233.192.152:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 268 ms, Speed: 0.05 M/s, Resolution: None
Name: 广东卫视, URL: http://221.233.192.152:1111/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 268 ms, Speed: 0.05 M/s, Resolution: None
Name: 广东卫视, URL: http://119.163.199.98:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 2013 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://58.53.152.198:9901/tsfile/live/0125_2.m3u8$订阅源, Date: None, Delay: 258 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://220.164.192.48:50085/tsfile/live/0139_1.m3u8$订阅源, Date: None, Delay: 284 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 284 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://222.218.159.253:8181/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 265 ms, Speed: 1.87 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://222.218.158.25:8181/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1306 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 497 ms, Speed: 0.14 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://218.89.240.144:59901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 279 ms, Speed: 0.21 M/s, Resolution: None
Name: 广东卫视, URL: http://110.80.17.38:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 0.24 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 276 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://39.164.160.249:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1176 ms, Speed: 0.25 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://223.241.247.214:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Delay: 276 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://118.122.189.74:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1148 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.157.139.15:9901/tsfile/live/2395_1.m3u8$订阅源, Date: None, Delay: 591 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://222.134.245.16:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 2747 ms, Speed: 0.42 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 279 ms, Speed: 0.21 M/s, Resolution: None
Name: 广东卫视, URL: http://101.66.199.139:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 352 ms, Speed: 0.48 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://183.94.1.118:8801/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 310 ms, Speed: 1.05 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://113.15.185.150:8181/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 1006 ms, Speed: 0.20 M/s, Resolution: None
Name: 广东卫视, URL: http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 234 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://101.66.199.125:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 288 ms, Speed: 0.63 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://115.48.63.104:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 211 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000036/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000344$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000036/index.m3u8?channel-id=newtv$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000036$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000036/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
